"年別","月份","國家名稱","觀光","小計"
"Years","Months","Countries","Leisure","Subtotals"
"104","2","教廷(Holy See)","0","0"
"104","2","克羅埃西亞(Croatia)","12","12"
"104","2","波士尼亞(Bosnia)","0","0"
"104","2","愛沙尼亞(Estonia)","6","6"
"104","2","立陶宛(Lithuania)","13","13"
"104","2","拉脫維亞(Latvia)","10","10"
"104","2","馬其頓(Macedonia)","2","2"
"104","2","斯洛凡尼亞(Slovenia)","15","15"
"104","2","斯洛伐克(Slovakia)","23","23"
"104","2","俄羅斯(Russian Federation)","71","71"
"104","2","東德(German Democratic)","0","0"
"104","2","波蘭(Poland)","97","97"
"104","2","捷克(Czech)","135","135"
"104","2","匈牙利(Hungary)","40","40"
"104","2","阿爾巴尼亞(Albania)","0","0"
"104","2","羅馬尼亞(Romania)","26","26"
"104","2","保加利亞(Bulgaria)","13","13"
"104","2","摩爾多瓦(Moldova)","1","1"
"104","2","聖馬利諾(San Marino)","0","0"
"104","3","日本(Japan)","123450","123450"
"104","3","韓國(Korea)","34299","34299"
"104","3","北韓(Democratic People's Republic of Korea)","0","0"
"104","3","香港(Hong Kong)","90712","90712"
"104","3","中國大陸(Mainland China)","219101","219101"
"104","3","澳門(Macao)","5457","5457"
"104","3","蒙古(Mongolia)","28","28"
"104","3","越南(Vietnam)","1229","1229"
"104","3","泰國(Thailand)","4901","4901"
"104","3","馬來西亞(Malaysia)","39156","39156"
"104","3","新加坡(Singapore)","25467","25467"
"104","3","菲律賓(Philippines)","2862","2862"
"104","3","汶萊(Brunei)","232","232"
"104","3","印尼(Indonesia)","2455","2455"
"104","3","柬埔寨(Cambodia)","48","48"
"104","3","寮國(Laos)","1","1"
"104","3","帝汶(Timor)","9","9"
"104","3","緬甸(Myanmar)","36","36"
"104","3","索羅門群島(Solomon Islands)","0","0"
"104","3","吐瓦魯(Tuvalu)","0","0"
"104","3","印度(India)","223","223"
"104","3","巴基斯坦(Pakistan)","3","3"
"104","3","斯里蘭卡(Sri Lanka)","3","3"
"104","3","孟加拉(Bangladesh)","5","5"
"104","3","尼泊爾(Nepal)","2","2"
"104","3","不丹(Bhutan )","5","5"
"104","3","馬爾地夫(Maldives)","1","1"
"104","3","塞席爾(Seychelles)","1","1"
"104","3","吉里巴斯(Kiribati)","0","0"
"104","3","伊朗(Iran)","13","13"
"104","3","伊拉克(Iraq)","5","5"
"104","3","巴林(Bahrain)","1","1"
"104","3","南葉門(South Yemen)","1","1"
"104","3","沙烏地阿拉伯(Saudi Arabia)","8","8"
"104","3","科威特(Kuwait)","16","16"
"104","3","卡達(Qatar)","1","1"
"104","3","阿曼(Oman)","5","5"
"104","3","以色列(Israel)","119","119"
"104","3","約旦(Jordan)","3","3"
"104","3","敘利亞(Syria)","0","0"
"104","3","黎巴嫩(Lebanon)","7","7"
"104","3","阿拉伯聯合大公國(United Arab Emirates)","28","28"
"104","3","葉門(Yemen)","1","1"
"104","3","土耳其(TURKEY)","40","40"
"104","3","賽普勒斯(Cyprus)","25","25"
"104","3","阿富汗(觀光)(Afghanistan)","38","38"
"104","3","埃及(Egypt)","8","8"
"104","3","摩洛哥(Morocco)","4","4"
"104","3","阿爾及利亞(Algeria)","1","1"
"104","3","突尼西亞(Tunisia)","2","2"
"104","3","利比亞(Libya
)","0","0"
"104","3","蘇丹(Sudan)","0","0"
"104","3","索馬利亞(Somalia)","0","0"
"104","3","南非(S. Africa)","43","43"
"104","3","象牙海岸(Cote D'ivoire)","0","0"
"104","3","奈及利亞(Nigeria)","2","2"
"104","3","賴比瑞亞(Liberia)","0","0"
"104","3","幾內亞(Guinea)","1","1"
"104","3","安哥拉(Angola)","0","0"
"104","3","剛果共和國(Congo)","0","0"
"104","3","中非共和國(Central African)","0","0"
"104","3","波札那(Botswana)","0","0"
"104","3","喀麥隆(Cameroon)","1","1"
"104","3","查德(Chad)","0","0"
"104","3","衣索匹亞(Ethiopia)","0","0"
"104","3","加彭(Gabon)","0","0"
"104","3","甘比亞(Gambia)","2","2"
"104","3","迦納(Ghana)","0","0"
"104","3","肯亞(Kenya)","1","1"
"104","3","賴索托(Lesotho)","0","0"
"104","3","馬拉加西(Madagascar)","0","0"
"104","3","模里西斯(Mauritius)","1","1"
"104","3","馬利(Mali)","0","0"
"104","3","馬拉威(Malawi)","0","0"
"104","3","莫三鼻克(Mozambique)","0","0"
"104","3","尼日(Niger)","0","0"
"104","3","盧安達(Rwanda)","0","0"
"104","3","塞內加爾(Senegal)","2","2"
"104","3","獅子山(Sierra Leone)","0","0"
"104","3","坦桑尼亞(Tanzania)","0","0"
"104","3","烏干達(Uganda)","0","0"
"104","3","尚比亞(Zambia)","0","0"
"104","3","多哥(Togolese Republic)","0","0"
"104","3","辛巴威(Zimbabwe)","0","0"
"104","3","史瓦濟蘭(Swaziland)","1","1"
"104","3","布吉納法索(Burkina Faso)","1","1"
"104","3","貝南(Benin)","1","1"
"104","3","赤道幾內亞(Equatorial Guinea)","0","0"
"104","3","維德角島(Cape Verde)","0","0"
"104","3","吉布地(Djibouti)","0","0"
"104","3","西撒哈拉(Saharaui)","0","0"
"104","3","幾內亞比索(Guinea Bissau)","0","0"
"104","3","葛摩(Comoros)","0","0"
"104","3","留尼旺(Reunion)","0","0"
"104","3","聖多美及普林西比(Sao Tome & Principe)","0","0"
"104","3","美國(United States of America)","12036","12036"
"104","3","加拿大(Canada)","4307","4307"
"104","3","百慕達(Bermuda)","0","0"
"104","3","墨西哥(Mexico)","86","86"
"104","3","巴拿馬(Panama)","8","8"
"104","3","巴貝多(Barbados)","1","1"
"104","3","巴哈馬(Bahamas)","8","8"
"104","3","古巴(Cuba)","0","0"
"104","3","哥斯達黎加(Costa Rica)","2","2"
"104","3","多明尼加(Dominican Rep.)","4","4"
"104","3","瓜地馬拉(Guatemala)","5","5"
"104","3","宏都拉斯(Honduras)","2","2"
"104","3","海地(Haiti)","1","1"
"104","3","牙買加(Jamaica)","6","6"
"104","3","尼加拉瓜(Nicaragua)","2","2"
"104","3","薩爾瓦多(El Salvador)","8","8"
"104","3","千里達及托貝哥(Trinidad)","0","0"
"104","3","聖文森(Saint Vincent)","1","1"
"104","3","貝里斯(Belize)","1","1"
"104","3","格瑞那達(Grenada)","0","0"
"104","3","聖露西亞(Saint Lucia)","0","0"
"104","3","聖克里斯多福(St. Christopher)","0","0"
"104","3","阿根廷(Argentina)","16","16"
"104","3","巴西(Brazil)","77","77"
"104","3","智利(Chile)","20","20"
"104","3","委內瑞拉(Venezuela)","11","11"
"104","3","玻利維亞(Bolivia)","2","2"
"104","3","哥倫比亞(Colombia)","14","14"
"104","3","厄瓜多爾(Ecuador)","7","7"
"104","3","巴拉圭(Paraguay)","4","4"
"104","3","秘魯(Peru)","5","5"
"104","3","烏拉圭(Uruguay)","0","0"
"104","3","蘇利南(Suriname)","0","0"
"104","3","蓋亞納(Guyana)","0","0"
"104","3","澳洲(Australia)","2843","2843"
"104","3","紐西蘭(New Zealand)","269","269"
"104","3","裴濟(Fiji)","9","9"
"104","3","諾魯(Nauru)","4","4"
"104","3","帛琉(Palau)","2","2"
"104","3","東加(Tonga)","1","1"
"104","3","巴布亞新幾內亞(Papua New Guinea)","0","0"
"104","3","萬那杜(Vanuatu)","3","3"
"104","3","馬紹爾(Marshall)","3","3"
"104","3","大溪地(Tahiti)","2","2"
"104","3","密克羅尼西亞(Micronesian)","2","2"
"104","3","比利時(Belgium)","162","162"
"104","3","法國(France)","856","856"
"104","3","德國(Germany)","2337","2337"
"104","3","義大利(Italy)","181","181"
"104","3","荷蘭(Netherlands)","501","501"
"104","3","英國(U.K.)","1688","1688"
"104","3","西班牙(Spain)","176","176"
"104","3","瑞典(Sweden)","203","203"
"104","3","瑞士(Switzerland)","270","270"
"104","3","挪威(Norway)","111","111"
"104","3","丹麥(Denmark)","80","80"
"104","3","愛爾蘭(Ireland)","85","85"
"104","3","冰島(Iceland)","1","1"
"104","3","葡萄牙(Portugal)","173","173"
"104","3","芬蘭(Finland)","92","92"
"104","3","奧地利(Austria)","171","171"
"104","3","南斯拉夫(Yugoslavia)","1","1"
"104","3","希臘(Greece)","7","7"
"104","3","馬爾他(Malta)","0","0"
"104","3","盧森堡(Luxembourg)","36","36"
"104","3","摩納哥(Monaco)","0","0"
"104","3","安道爾(Andorra)","3","3"
"104","3","列支敦斯登(Liechtenstein)","1","1"
"104","3","白俄羅斯(Belarus)","1","1"
"104","3","烏克蘭(Ukraine )","19","19"
"104","3","教廷(Holy See)","0","0"
"104","3","克羅埃西亞(Croatia)","10","10"
"104","3","波士尼亞(Bosnia)","0","0"
"104","3","愛沙尼亞(Estonia)","16","16"
"104","3","立陶宛(Lithuania)","24","24"
"104","3","拉脫維亞(Latvia)","4","4"
"104","3","馬其頓(Macedonia)","0","0"
"104","3","斯洛凡尼亞(Slovenia)","21","21"
"104","3","斯洛伐克(Slovakia)","40","40"
"104","3","俄羅斯(Russian Federation)","112","112"
"104","3","東德(German Democratic)","1","1"
"104","3","波蘭(Poland)","88","88"
"104","3","捷克(Czech)","99","99"
"104","3","匈牙利(Hungary)","53","53"
"104","3","阿爾巴尼亞(Albania)","3","3"
"104","3","羅馬尼亞(Romania)","16","16"
"104","3","保加利亞(Bulgaria)","4","4"
"104","3","摩爾多瓦(Moldova)","1","1"
"104","3","聖馬利諾(San Marino)","0","0"
"104","4","日本(Japan)","70862","70862"
"104","4","韓國(Korea)","36520","36520"
"104","4","北韓(Democratic People's Republic of Korea)","0","0"
"104","4","香港(Hong Kong)","121916","121916"
"104","4","中國大陸(Mainland China)","297538","297538"
"104","4","澳門(Macao)","7578","7578"
"104","4","蒙古(Mongolia)","16","16"
"104","4","越南(Vietnam)","1425","1425"
"104","4","泰國(Thailand)","6584","6584"
"104","4","馬來西亞(Malaysia)","28225","28225"
"104","4","新加坡(Singapore)","22404","22404"
"104","4","菲律賓(Philippines)","3091","3091"
"104","4","汶萊(Brunei)","153","153"
"104","4","印尼(Indonesia)","2433","2433"
"104","4","柬埔寨(Cambodia)","77","77"
"104","4","寮國(Laos)","6","6"
"104","4","帝汶(Timor)","4","4"
"104","4","緬甸(Myanmar)","57","57"
"104","4","索羅門群島(Solomon Islands)","1","1"
"104","4","吐瓦魯(Tuvalu)","0","0"
"104","4","印度(India)","181","181"
"104","4","巴基斯坦(Pakistan)","11","11"
"104","4","斯里蘭卡(Sri Lanka)","2","2"
"104","4","孟加拉(Bangladesh)","0","0"
"104","4","尼泊爾(Nepal)","2","2"
"104","4","不丹(Bhutan )","0","0"
"104","4","馬爾地夫(Maldives)","1","1"
"104","4","塞席爾(Seychelles)","0","0"
"104","4","吉里巴斯(Kiribati)","0","0"
"104","4","伊朗(Iran)","4","4"
"104","4","伊拉克(Iraq)","3","3"
"104","4","巴林(Bahrain)","0","0"
"104","4","南葉門(South Yemen)","1","1"
"104","4","沙烏地阿拉伯(Saudi Arabia)","17","17"
"104","4","科威特(Kuwait)","6","6"
"104","4","卡達(Qatar)","1","1"
"104","4","阿曼(Oman)","4","4"
"104","4","以色列(Israel)","104","104"
"104","4","約旦(Jordan)","4","4"
"104","4","敘利亞(Syria)","3","3"
"104","4","黎巴嫩(Lebanon)","2","2"
"104","4","阿拉伯聯合大公國(United Arab Emirates)","31","31"
"104","4","葉門(Yemen)","2","2"
"104","4","土耳其(TURKEY)","44","44"
"104","4","賽普勒斯(Cyprus)","15","15"
"104","4","阿富汗(觀光)(Afghanistan)","39","39"
"104","4","埃及(Egypt)","3","3"
"104","4","摩洛哥(Morocco)","1","1"
"104","4","阿爾及利亞(Algeria)","1","1"
"104","4","突尼西亞(Tunisia)","1","1"
"104","4","利比亞(Libya
)","1","1"
"104","4","蘇丹(Sudan)","0","0"
"104","4","索馬利亞(Somalia)","0","0"
"104","4","南非(S. Africa)","40","40"
"104","4","象牙海岸(Cote D'ivoire)","0","0"
"104","4","奈及利亞(Nigeria)","1","1"
"104","4","賴比瑞亞(Liberia)","0","0"
"104","4","幾內亞(Guinea)","0","0"
"104","4","安哥拉(Angola)","0","0"
"104","4","剛果共和國(Congo)","0","0"
"104","4","中非共和國(Central African)","0","0"
"104","4","波札那(Botswana)","0","0"
"104","4","喀麥隆(Cameroon)","0","0"
"104","4","查德(Chad)","0","0"
"104","4","衣索匹亞(Ethiopia)","0","0"
"104","4","加彭(Gabon)","0","0"
"104","4","甘比亞(Gambia)","2","2"
"104","4","迦納(Ghana)","0","0"
"104","4","肯亞(Kenya)","2","2"
"104","4","賴索托(Lesotho)","0","0"
"104","4","馬拉加西(Madagascar)","0","0"
"104","4","模里西斯(Mauritius)","34","34"
"104","4","馬利(Mali)","0","0"
"104","4","馬拉威(Malawi)","0","0"
"104","4","莫三鼻克(Mozambique)","0","0"
"104","4","尼日(Niger)","0","0"
"104","4","盧安達(Rwanda)","0","0"
"104","4","塞內加爾(Senegal)","3","3"
"104","4","獅子山(Sierra Leone)","0","0"
"104","4","坦桑尼亞(Tanzania)","0","0"
"104","4","烏干達(Uganda)","1","1"
"104","4","尚比亞(Zambia)","0","0"
"104","4","多哥(Togolese Republic)","0","0"
"104","4","辛巴威(Zimbabwe)","1","1"
"104","4","史瓦濟蘭(Swaziland)","0","0"
"104","4","布吉納法索(Burkina Faso)","0","0"
"104","4","貝南(Benin)","0","0"
"104","4","赤道幾內亞(Equatorial Guinea)","0","0"
"104","4","維德角島(Cape Verde)","0","0"
"104","4","吉布地(Djibouti)","0","0"
"104","4","西撒哈拉(Saharaui)","0","0"
"104","4","幾內亞比索(Guinea Bissau)","0","0"
"104","4","葛摩(Comoros)","0","0"
"104","4","留尼旺(Reunion)","0","0"
"104","4","聖多美及普林西比(Sao Tome & Principe)","0","0"
"104","4","美國(United States of America)","12013","12013"
"104","4","加拿大(Canada)","3390","3390"
"104","4","百慕達(Bermuda)","0","0"
"104","4","墨西哥(Mexico)","41","41"
"104","4","巴拿馬(Panama)","14","14"
"104","4","巴貝多(Barbados)","1","1"
"104","4","巴哈馬(Bahamas)","2","2"
"104","4","古巴(Cuba)","0","0"
"104","4","哥斯達黎加(Costa Rica)","4","4"
"104","4","多明尼加(Dominican Rep.)","7","7"
"104","4","瓜地馬拉(Guatemala)","7","7"
"104","4","宏都拉斯(Honduras)","3","3"
"104","4","海地(Haiti)","0","0"
"104","4","牙買加(Jamaica)","2","2"
"104","4","尼加拉瓜(Nicaragua)","4","4"
"104","4","薩爾瓦多(El Salvador)","3","3"
"104","4","千里達及托貝哥(Trinidad)","3","3"
"104","4","聖文森(Saint Vincent)","1","1"
"104","4","貝里斯(Belize)","2","2"
"104","4","格瑞那達(Grenada)","0","0"
"104","4","聖露西亞(Saint Lucia)","0","0"
"104","4","聖克里斯多福(St. Christopher)","0","0"
"104","4","阿根廷(Argentina)","17","17"
"104","4","巴西(Brazil)","77","77"
"104","4","智利(Chile)","11","11"
"104","4","委內瑞拉(Venezuela)","2","2"
"104","4","玻利維亞(Bolivia)","2","2"
"104","4","哥倫比亞(Colombia)","11","11"
"104","4","厄瓜多爾(Ecuador)","8","8"
"104","4","巴拉圭(Paraguay)","7","7"
"104","4","秘魯(Peru)","13","13"
"104","4","烏拉圭(Uruguay)","1","1"
"104","4","蘇利南(Suriname)","2","2"
"104","4","蓋亞納(Guyana)","0","0"
"104","4","澳洲(Australia)","2793","2793"
"104","4","紐西蘭(New Zealand)","289","289"
"104","4","裴濟(Fiji)","5","5"
"104","4","諾魯(Nauru)","7","7"
"104","4","帛琉(Palau)","4","4"
"104","4","東加(Tonga)","2","2"
"104","4","巴布亞新幾內亞(Papua New Guinea)","1","1"
"104","4","萬那杜(Vanuatu)","0","0"
"104","4","馬紹爾(Marshall)","3","3"
"104","4","大溪地(Tahiti)","3","3"
"104","4","密克羅尼西亞(Micronesian)","3","3"
"104","4","比利時(Belgium)","190","190"
"104","4","法國(France)","1089","1089"
"104","4","德國(Germany)","1328","1328"
"104","4","義大利(Italy)","217","217"
"104","4","荷蘭(Netherlands)","450","450"
"104","4","英國(U.K.)","1624","1624"
"104","4","西班牙(Spain)","156","156"
"104","4","瑞典(Sweden)","209","209"
"104","4","瑞士(Switzerland)","375","375"
"104","4","挪威(Norway)","82","82"
"104","4","丹麥(Denmark)","70","70"
"104","4","愛爾蘭(Ireland)","56","56"
"104","4","冰島(Iceland)","2","2"
"104","4","葡萄牙(Portugal)","215","215"
"104","4","芬蘭(Finland)","93","93"
"104","4","奧地利(Austria)","130","130"
"104","4","南斯拉夫(Yugoslavia)","0","0"
"104","4","希臘(Greece)","14","14"
"104","4","馬爾他(Malta)","1","1"
"104","4","盧森堡(Luxembourg)","16","16"
"104","4","摩納哥(Monaco)","1","1"
"104","4","安道爾(Andorra)","0","0"
"104","4","列支敦斯登(Liechtenstein)","1","1"
"104","4","白俄羅斯(Belarus)","2","2"
"104","4","烏克蘭(Ukraine )","12","12"
"104","4","教廷(Holy See)","0","0"
"104","4","克羅埃西亞(Croatia)","14","14"
"104","4","波士尼亞(Bosnia)","0","0"
"104","4","愛沙尼亞(Estonia)","11","11"
"104","4","立陶宛(Lithuania)","7","7"
"104","4","拉脫維亞(Latvia)","7","7"
"104","4","馬其頓(Macedonia)","1","1"
"104","4","斯洛凡尼亞(Slovenia)","17","17"
"104","4","斯洛伐克(Slovakia)","28","28"
"104","4","俄羅斯(Russian Federation)","105","105"
"104","4","東德(German Democratic)","0","0"
"104","4","波蘭(Poland)","122","122"
"104","4","捷克(Czech)","121","121"
"104","4","匈牙利(Hungary)","30","30"
"104","4","阿爾巴尼亞(Albania)","0","0"
"104","4","羅馬尼亞(Romania)","29","29"
"104","4","保加利亞(Bulgaria)","11","11"
"104","4","摩爾多瓦(Moldova)","0","0"
"104","4","聖馬利諾(San Marino)","1","1"
"104","5","日本(Japan)","88707","88707"
"104","5","韓國(Korea)","41548","41548"
"104","5","北韓(Democratic People's Republic of Korea)","0","0"
"104","5","香港(Hong Kong)","103178","103178"
"104","5","中國大陸(Mainland China)","311737","311737"
"104","5","澳門(Macao)","6838","6838"
"104","5","蒙古(Mongolia)","31","31"
"104","5","越南(Vietnam)","740","740"
"104","5","泰國(Thailand)","3658","3658"
"104","5","馬來西亞(Malaysia)","23097","23097"
"104","5","新加坡(Singapore)","22020","22020"
"104","5","菲律賓(Philippines)","2488","2488"
"104","5","汶萊(Brunei)","131","131"
"104","5","印尼(Indonesia)","1933","1933"
"104","5","柬埔寨(Cambodia)","33","33"
"104","5","寮國(Laos)","2","2"
"104","5","帝汶(Timor)","1","1"
"104","5","緬甸(Myanmar)","38","38"
"104","5","索羅門群島(Solomon Islands)","1","1"
"104","5","吐瓦魯(Tuvalu)","0","0"
"104","5","印度(India)","249","249"
"104","5","巴基斯坦(Pakistan)","5","5"
"104","5","斯里蘭卡(Sri Lanka)","1","1"
"104","5","孟加拉(Bangladesh)","4","4"
"104","5","尼泊爾(Nepal)","7","7"
"104","5","不丹(Bhutan )","2","2"
"104","5","馬爾地夫(Maldives)","2","2"
"104","5","塞席爾(Seychelles)","0","0"
"104","5","吉里巴斯(Kiribati)","0","0"
"104","5","伊朗(Iran)","5","5"
"104","5","伊拉克(Iraq)","1","1"
"104","5","巴林(Bahrain)","0","0"
"104","5","南葉門(South Yemen)","0","0"
"104","5","沙烏地阿拉伯(Saudi Arabia)","19","19"
"104","5","科威特(Kuwait)","12","12"
"104","5","卡達(Qatar)","1","1"
"104","5","阿曼(Oman)","2","2"
"104","5","以色列(Israel)","69","69"
"104","5","約旦(Jordan)","2","2"
"104","5","敘利亞(Syria)","2","2"
"104","5","黎巴嫩(Lebanon)","3","3"
"104","5","阿拉伯聯合大公國(United Arab Emirates)","28","28"
"104","5","葉門(Yemen)","0","0"
"104","5","土耳其(TURKEY)","55","55"
"104","5","賽普勒斯(Cyprus)","27","27"
"104","5","阿富汗(觀光)(Afghanistan)","35","35"
"104","5","埃及(Egypt)","3","3"
"104","5","摩洛哥(Morocco)","2","2"
"104","5","阿爾及利亞(Algeria)","2","2"
"104","5","突尼西亞(Tunisia)","1","1"
"104","5","利比亞(Libya
)","0","0"
"104","5","蘇丹(Sudan)","0","0"
"104","5","索馬利亞(Somalia)","0","0"
"104","5","南非(S. Africa)","52","52"
"104","5","象牙海岸(Cote D'ivoire)","1","1"
"104","5","奈及利亞(Nigeria)","1","1"
"104","5","賴比瑞亞(Liberia)","0","0"
"104","5","幾內亞(Guinea)","0","0"
"104","5","安哥拉(Angola)","0","0"
"104","5","剛果共和國(Congo)","0","0"
"104","5","中非共和國(Central African)","0","0"
"104","5","波札那(Botswana)","0","0"
"104","5","喀麥隆(Cameroon)","0","0"
"104","5","查德(Chad)","0","0"
"104","5","衣索匹亞(Ethiopia)","1","1"
"104","5","加彭(Gabon)","0","0"
"104","5","甘比亞(Gambia)","0","0"
"104","5","迦納(Ghana)","1","1"
"104","5","肯亞(Kenya)","0","0"
"104","5","賴索托(Lesotho)","0","0"
"104","5","馬拉加西(Madagascar)","0","0"
